country,url,academic,mathematics and english
Mexico,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/mexico/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>Bachillerato, Bachillerato TecnÃ³logo, Bachillerato TÃ©cnico, Preparatoria TÃ©cnica. Grades 7 or above or Bien, Muy Bien or Excelente</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>
<p>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme.</p>
</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>
<p>Any of the following qualifications from a recognised institution:</p>
<p>Licenciatura or TÃ­tulo Profesional (over four years or longer). Grades  8, 9, 10 or Bien, Muy Bien or Excelente. </p>
</td>
</tr>
<tr>
<td><a href=""/courses/international-foundation-programme/"">International Foundation Programme</a></td>
<td>
<p>Bachillerato, Bachillerato TecnÃ³logo, Bachillerato TÃ©cnico, Preparatoria TÃ©cnica</p>
<p>Grade: 6 or 7 or Aprobado or Suficiente</p>
</td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>Applicants who require a student visa must provide a Secured English Language Test (SELT) such as Academic IELTS or Pearson PTE Academic qualification. Please see our <a href=""/international/applying/english-language-requirements/"">English language requirements</a>.</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>Bachillerato (or equivalent) â grades 6+ Aprobado, Suficiente, Muy Bien or Excelente in final year</td>
</tr>
</tbody>
</table>"
Morocco,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/morocco/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>
<p>DiplÃ´me du BaccalaurÃ©at with grade 12-13.</p>
<p>Attestation du BaccalaurÃ©at with grade 12-13.</p>
<p>Diploma with 2.5/4 or 3.0/5 CGPA (subject to syllabus match).</p>
</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>
<p>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme.</p>
</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>
<p>Licence/bachelorâs degree with an overall grade of 12 / bien or above.</p>
<p>MaÃ®trise/masterâs with a pass.</p>
</td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>
<p>Nationals who require a student visa must provide a Secure English Language Test (SELT) such as Academic IELTS or Pearson PTE Academic qualification. Please see our <a href=""/international/applying/english-language-requirements/"">English language requirements</a>.</p>
</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>DiplÃ´me du BaccalaurÃ©at with grade 12-13.</td>
</tr>
</tbody>
</table>"
Myanmar,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/myanmar/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>Pass year 2 out of 3 of a relevant bachelor's degree. Overall grade of 70%+</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>
<p>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme.</p>
</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td><span class=""TextRun SCXW164781197 BCX0"" data-contrast=""auto"" lang=""EN-GB"" xml:lang=""EN-GB""><span class=""NormalTextRun SCXW164781197 BCX0"">Masterâs degree 60% or above</span></span><span class=""EOP SCXW164781197 BCX0"" data-ccp-props='{""201341983"":0,""335559740"":259}'> </span></td>
</tr>
<tr>
<td><a href=""/courses/international-foundation-programme/"">International Foundation Programme</a></td>
<td>Basic Education Examination/ Matriculation. Grade: Minimum of 70%</td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>Non-EEA nationals who require a Tier 4 student visa must provide a Secured English Language Test (SELT) such as Academic IELTS or Pearson PTE Academic qualification. Please see our <a href=""/international/applying/english-language-requirements/"">English language requirements</a>.</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>Basic Education Examination / Matriculation. Grade: Minimum of 60%</td>
</tr>
</tbody>
</table>"
Nepal,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/nepal/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>Higher Secondary School Certificate, with grades over 55% in year 12</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>
<p>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme.</p>
</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>Minimum 3.0 GPA on a 4-point scale <strong>or</strong> grade B in a bachelor's degree when studied for a minimum of four years.</td>
</tr>
<tr>
<td><a href=""/courses/international-foundation-programme/"">International Foundation Programme</a></td>
<td>Higher Secondary School Certificate, with a minimum of 45% in year 12</td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>Non-EEA nationals who require a Tier 4 student visa must provide a Secured English Language Test (SELT) such as Academic IELTS or Pearson PTE Academic qualification. Please see our <a href=""/international/applying/english-language-requirements/"">English language requirements</a>.</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>Higher Secondary School Certificate with 55% in year 10</td>
</tr>
</tbody>
</table>"
Netherlands,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/netherlands/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>Any one of the following qualifications:
<ul>
<li>Voorbereidend Wetenschappelijk Onderwijs eindexamen (VWO: Gymnasium A/B, Atheneum A/B)</li>
<li>Propaedeuse (first year certificate) from the Hoger Beroeps Onderwijs (HBO)</li>
<li>Middelbaar Beroeps Onderwijs (MBO) level 4 (Middenkaderopleiding) in a relevant field.</li>
</ul>
A grade average of 7 or higher.</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme.</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>A bachelor's (honours) degree with a minimum of 2:2 or above</td>
</tr>
<tr>
<td><a href=""/courses/international-foundation-programme/"">International Foundation Programme</a></td>
<td>Any one of the following qualifications:
<ul>
<li>Hoger Algemeen Voortgezet Onderwijs (HAVO) with an overall grade of 7</li>
<li>Voorbereidend Wetenschappelijk Onderwijs (VWO) with an overall grade of 6</li>
<li>Middelbaar Beroeps Onderwijs (MBO) level 3 (Vakopleiding) with a grade average of 7</li>
</ul>
</td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>
<p>Applicants who require a student visa must provide a Secured English Language Test (SELT) such as Academic IELTS or Pearson PTE Academic qualification. Please see our <a href=""/international/applying/english-language-requirements/"">English language requirements</a>.</p>
</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>Grade 6 in VWO eindexamen or grade 7 in HAVO eindexamen</td>
</tr>
</tbody>
</table>"
Nigeria,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/nigeria/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>
<p>WAEC SSCE with an International Foundation year</p>
<p>Ordinary National Diploma (OND) with at least a lower credit</p>
<p>Students who have completed Year 1 (Level 100) of a Nigerian university can be considered for Year 1 entry to a bachelor's degree.</p>
<p>An NCE (National Certificate of Education) from a college of education is also acceptable for entry into Year 1 only. </p>
</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>
<p>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme. </p>
</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>
<p> Bachelor's degree â 2.2<br/><br/><span class=""TextRun SCXW85438785 BCX0"" data-contrast=""auto"" lang=""EN-GB"" xml:lang=""EN-GB""><span class=""NormalTextRun SCXW85438785 BCX0"">Applicants with third class degrees from a recognised Nigerian university are welcome to apply for postgraduate </span></span><span class=""TextRun SCXW85438785 BCX0"" data-contrast=""auto"" lang=""EN-GB"" xml:lang=""EN-GB""><span class=""NormalTextRun SCXW85438785 BCX0"">courses if they meet the following criteria:</span></span><span class=""LineBreakBlob BlobObject DragDrop SCXW85438785 BCX0""><span class=""SCXW85438785 BCX0""> </span><br class=""SCXW85438785 BCX0""/></span><span class=""TextRun SCXW85438785 BCX0"" data-contrast=""auto"" lang=""EN-GB"" xml:lang=""EN-GB""><span class=""NormalTextRun SCXW85438785 BCX0"">1.  A minimum of three years full-time relevant work experience after National Youth Service Corp (NYSC) or</span></span><span class=""LineBreakBlob BlobObject DragDrop SCXW85438785 BCX0""><span class=""SCXW85438785 BCX0""> </span><br class=""SCXW85438785 BCX0""/></span><span class=""TextRun SCXW85438785 BCX0"" data-contrast=""auto"" lang=""EN-GB"" xml:lang=""EN-GB""><span class=""NormalTextRun SCXW85438785 BCX0"">2. Further professional qualification and two years post NYSC</span></span><span class=""EOP SCXW85438785 BCX0"" data-ccp-props='{""201341983"":0,""335559740"":259}'> </span></p>
</td>
</tr>
<tr>
<td><a href=""/courses/international-foundation-programme/"">International Foundation Programme</a></td>
<td>West African Senior School Certificate of Education â WASSCE with 5 passes at grade C6 minimum including Mathematics and English Language at no more than two sittings. Grading system is A1 â Excellent, B2-3 â Good, C4-6 â Credit, D7-E8 â Pass, F9 â Fail </td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>
<p>WASSCE grade C6 minimum</p>
<p>Non-EEA nationals who require a Tier 4 student visa must provide a Secured English Language Test (SELT) such as Academic IELTS or Pearson PTE Academic qualification. Please see our <a href=""/international/applying/english-language-requirements/"">English language requirements</a>.</p>
</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>WASSCE grade C6 minimum </td>
</tr>
</tbody>
</table>"
New Zealand,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/new-zealand/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>
<p><span class=""TextRun SCXW109875381 BCX0"" data-contrast=""auto"" lang=""EN-GB"" xml:lang=""EN-GB""><span class=""NormalTextRun SCXW109875381 BCX0"">Pass University Entrance Certificate and National Certificate of Educational Achievement (NCEA) Level 3 â with 80 credits with at least 60 at level 3 </span></span><span class=""EOP SCXW109875381 BCX0"" data-ccp-props='{""201341983"":0,""335559740"":259}'> </span></p>
<p>or </p>
<p>National Certificate/Diploma Level 4 with a pass mark</p>
</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>
<p>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme.</p>
</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>A bachelor's degree (honours) grade: 2:2</td>
</tr>
<tr>
<td> </td>
<td><span class=""TextRun SCXW208999487 BCX0"" data-contrast=""auto"" lang=""EN-GB"" xml:lang=""EN-GB""><span class=""NormalTextRun SCXW208999487 BCX0"">National Certificate (Level 3) majority 80 credits minimum, majority grade E</span></span><span class=""EOP SCXW208999487 BCX0"" data-ccp-props='{""201341983"":0,""335559740"":259}'> </span></td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>N/A</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>National Certificate of Educational Achievement (NCEA) at Level 3, with a pass mark </td>
</tr>
</tbody>
</table>"
Norway,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/norway/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>A completed VitnemÃ¥l fra den VideregÃ¥ende Skole (High School Diploma) with average marks of 3 or above</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme.</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>
<p>A completed Candidatus Magisterii from a recognised institution â a CGPA of 2.7 or above, or a minimum grade of C (if under the new bachelor's degree award system)</p>
</td>
</tr>
<tr>
<td><a href=""/courses/international-foundation-programme/"">International Foundation Programme</a></td>
<td>A completed VitnemÃ¥l fra den VideregÃ¥ende Skole (High School Diploma) with average marks of 3 or above</td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>
<p><span class=""x_ContentPasted2""><span class=""x_ContentPasted2""><span class=""x_ContentPasted4"">A pass in VitnemÃ¥l English â 4 from 2014 or above. </span></span></span><span class=""x_ContentPasted3"">For those who do not meet this requirement please see our </span><a class=""x_OWAAutoLink x_ContentPasted3"" data-auth=""NotApplicable"" data-linkindex=""0"" data-loopstyle=""linkonly"" href=""https://www.londonmet.ac.uk/international/applying/english-language-requirements/"" rel=""noopener noreferrer"" target=""_blank"">English language requirements</a><span class=""x_ContentPasted3"">.</span></p>
</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>A pass in VitnemÃ¥l fra den VideregÃ¥ende Skole (High School Diploma) Mathematics with a grade of 3 or above</td>
</tr>
</tbody>
</table>"
Pakistan,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/pakistan/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>
<p>Two-year bachelorâs degree. </p>
</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>Second division (65% plus) in Intermediate Higher Secondary School Certificate (HSCC) or Federal Secondary Certificate (FSC).</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>
<p>First division (60%, grade A/B, CGPA 2.75) in three or four-year bachelorâs degree.</p>
<p>Four-year bachelorâs degree in law, social sciences, psychology, English, mass communications with an average grade of 45% (second division).</p>
<p>Two-year masterâs degree.</p>
</td>
</tr>
<tr>
<td><a href=""/courses/international-foundation-programme/"">International Foundation Programme</a></td>
<td>Second division (50% plus) in Intermediate HSCC  or FSC.</td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>
<p>Nationals who require a student visa must provide a Secure English Language Test (SELT) such as Academic IELTS or Pearson PTE Academic qualification. Please see our <a href=""/international/applying/english-language-requirements/"">English language requirements</a>.</p>
</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>At least 60% in Intermediate/HSSC/FSC.</td>
</tr>
</tbody>
</table>"
Peru,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/peru/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>
<p>IB qualification (score depends on the course you wish to apply for). Students completing the Peruvian High School system will need to undertake an approved foundation programme.</p>
</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme.</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>
<p>Any of the following qualifications from a recognised Peruvian institution:</p>
<ul>
<li>Grado de Academico de bachiller Licenciatura</li>
<li>TÃ­tulo Profesional grades 11+ (on a scale of 0-20)</li>
</ul>
</td>
</tr>
<tr>
<td><a href=""/courses/international-foundation-programme/"">International Foundation Programme</a></td>
<td>
<p>The following qualification:</p>
<ul>
<li>11 (0-20 scale) in Certificado de EducaciÃ³n Secundaria ComÃºn Completa</li>
</ul>
</td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>Applicants who require a student visa must provide a Secured English Language Test (SELT) such as Academic IELTS or Pearson PTE Academic qualification. Please see our <a href=""/international/applying/english-language-requirements/"">English language requirements</a>.</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>11+ in Certificado de EducaciÃ³n Secundaria ComÃºn Completa</td>
</tr>
</tbody>
</table>"
Poland,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/poland/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>Åwiadectwo dojrzaÅoÅci (Maturity Certificate / Certificate of Completion of Secondary Education) with pass grades in the final classification, plus:
<ul>
<li>Pre-2005 (old Matura): pass 5* exams with a grade 3 or above in each one and an overall grade of 4 or higher in Egzamin Maturalny/ DojrzaÅoÅci (maturity examination)</li>
<li>Post-2005 (new Matura): Egzamin Maturalny/ DojrzaÅoÅci (maturity examination) with an average score of 60% or above in Basic level subjects AND at least two subjects at Extended/Advanced level with a minimum 40% if sciences/maths subjects or a minimum of 50% if humanities/social sciences subjects</li>
</ul>
</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme.</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>Dyplom UkoÅczenia StudiÃ³w WyÅ¼szych (Diploma of Completion of Higher Education Studies) â Licencjat/InÅ¼ynier/Magister in a relevant subject with an overall grade of 4/dobry (good) or above</td>
</tr>
<tr>
<td><a href=""/courses/international-foundation-programme/"">International Foundation Programme</a></td>
<td>Post-2005: Matura with an overall grade of 60% or above at basic level but no exams at extended/advanced level necessary<br/>Pre-2005: Matura with five exams passed with a grade 3 or above in each but an overall grade lower than 4</td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>Applicants who require a student visa must provide a Secured English Language Test (SELT) such as Academic IELTS or Pearson PTE Academic qualification. Please see our <a href=""/international/applying/english-language-requirements/"">English language requirements</a>.</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>Basic level maths with 40% or above in Matura or grade 3 or above in final classification (part of the Matura certificate)</td>
</tr>
</tbody>
</table>"
Portugal,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/portugal/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>Certificado de fim de Estudos SecundÃ¡rios with a minimum overall mark of 15/bom</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme.</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>Licenciado or Diploma de Estudos Superiores Especializados (DESE) with a minimum overall grade of 15â19/bom-muito bom com distinÃ§Ã£o.</td>
</tr>
<tr>
<td><a href=""/courses/international-foundation-programme/"">International Foundation Programme</a></td>
<td>Certificado de fim de Estudos SecundÃ¡rios with an overall mark of at least 13/suficiente</td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>Applicants who require a student visa must provide a Secured English Language Test (SELT) such as Academic IELTS or Pearson PTE Academic qualification. Please see our <a href=""/international/applying/english-language-requirements/"">English language requirements</a>.</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>Certificado de fim de Estudos SecundÃ¡rios with a minimum of 11</td>
</tr>
</tbody>
</table>"
Romania,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/romania/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>DiplomÄ de Bacalaureat with grade 8 or above</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme.</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>Diploma de LicenÅ£Ä, Diploma di Inginer or Diploma de Architect with grade 8 or above (post-2005)</td>
</tr>
<tr>
<td><a href=""/courses/international-foundation-programme/"">International Foundation Programme</a></td>
<td>DiplomÄ de Bacalaureat with grade 6.5 or above</td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>Applicants who require a student visa must provide a Secured English Language Test (SELT) such as Academic IELTS or Pearson PTE Academic qualification. Please see our <a href=""/international/applying/english-language-requirements/"">English language requirements</a>.</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>DiplomÄ de Bacalaureat with grade 8/good</td>
</tr>
</tbody>
</table>"
Russia,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/russia/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>A completed Attestat o Srednem Obrazovanii. An average grade of 3.5 or above</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>
<p>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme.</p>
</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>
<p>Any of the following qualifications from a recognised institution:</p>
<ul>
<li>Specialist Diploma (five-year course). Average grades of 3 or above</li>
<li>Bakalavr (four-year course). Average grades of 4 or above</li>
<li>Bachelor's degree. A minimum grade of 4 overall</li>
<li>Master's degree. A minimum grade of 3 overall</li>
</ul>
</td>
</tr>
<tr>
<td><a href=""/courses/international-foundation-programme/"">International Foundation Programme</a></td>
<td>
<p>A completed Attestat o Srednem Obrazovanii. An average grade of 2 or above</p>
</td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>
<p class=""x_x_elementToProof"">We also accept all of these <a class=""x_x_OWAAutoLink"" data-auth=""NotApplicable"" data-linkindex=""1"" data-loopstyle=""linkonly"" href=""https://www.londonmet.ac.uk/international/applying/english-language-requirements/"" rel=""noopener noreferrer"" target=""_blank"">general English language requirements</a>.</p>
</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>Mathematics on the Attestat o Srednem Obrazovanii. Average grade of 4 or above</td>
</tr>
</tbody>
</table>"
Saudi Arabia,https://www.londonmet.ac.uk/international/applying/entry-requirements-by-country/saudi-arabia/,"<table border=""0"">
<tbody>
<tr>
<td>
<h3>Type of course</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td><a href=""/applying/undergraduate/"">Undergraduate</a></td>
<td>Diploma from a technical college / vocational institute (TVTC accredited), pass in Diploma from a health college / institute (SCHS accredited) and pass in Associate Degree (US system) with average 70% or CGPA of 2.70/4.00 or 3.20/5.00</td>
</tr>
<tr>
<td><a href=""/courses/extended-degrees/"">Four-year degree including a foundation year</a></td>
<td>
<p>Students who fall slightly below the standard requirements for an undergraduate course may be considered for an available or appropriate foundation year degree programme.</p>
</td>
</tr>
<tr>
<td><a href=""/courses/postgraduate/"">Postgraduate</a></td>
<td>A completed bachelor's degree from a recognised institution. A minimum of 60% overall, or a minimum CGPA of 2.70 out of 4.00, or 3.20 out of 5.00</td>
</tr>
<tr>
<td><a href=""/courses/international-foundation-programme/"">International Foundation Programme</a></td>
<td>
<p>A completed Tawjihiya (General Secondary Education Certificate) or Secondary Institute Diploma level. A minimum overall score of 50%</p>
</td>
</tr>
</tbody>
</table>","<table border=""0"">
<tbody>
<tr>
<td>
<h3>Subject</h3>
</td>
<td>
<h3>Qualification/grade</h3>
</td>
</tr>
<tr>
<td>English</td>
<td>Non-EEA nationals who require a Tier 4 student visa must provide a Secured English Language Test (SELT) such as Academic IELTS or Pearson PTE Academic qualification. Please see our <a href=""/international/applying/english-language-requirements/"">English language requirements</a>.</td>
</tr>
<tr>
<td>Mathematics (if applicable to your course)</td>
<td>A pass in Mathematics in the Tawjihiya (General Secondary Education Certificate). A grade of 70% or above</td>
</tr>
</tbody>
</table>"
